query_robot,query_keyframe,candidate_robot,candidate_keyframe,accepted,reason,retrieval_sources,gt_distance_m,gt_within_10m,native_matches,native_inliers,rmse_m,overlap
Bob,210,Alpha,212,False,mapclosures_no_pose,megaloc,22.075141316701014,False,7,2,,
Bob,212,Carol,330,False,mapclosures_no_pose,megaloc,27.447321354971887,False,7,0,,
Bob,214,Alpha,213,False,mapclosures_no_pose,megaloc,25.679432551891935,False,3,3,,
Bob,216,Carol,330,False,mapclosures_no_pose,megaloc,31.35652552268227,False,5,0,,
Bob,218,Alpha,287,False,mapclosures_no_pose,megaloc,31.790953230308435,False,3,0,,
Bob,222,Alpha,287,False,mapclosures_no_pose,megaloc,35.87661663377708,False,10,4,,
Bob,223,Carol,330,False,mapclosures_no_pose,megaloc,38.19169536447224,False,5,0,,
Bob,233,Alpha,128,False,mapclosures_no_pose,megaloc,24.448675759886584,False,2,0,,
Bob,234,Carol,118,False,mapclosures_no_pose,megaloc,41.41195572679283,False,1,0,,
Bob,236,Bob,82,False,mapclosures_no_pose,megaloc,46.390285162397134,False,6,3,,
Bob,239,Alpha,157,False,mapclosures_no_pose,megaloc,30.936154395905557,False,3,0,,
Bob,242,Bob,103,False,mapclosures_no_pose,megaloc,34.165993413772874,False,0,0,,
Bob,244,Alpha,141,False,mapclosures_no_pose,megaloc,20.63599922172058,False,5,2,,
Bob,248,Alpha,157,False,mapclosures_no_pose,megaloc,23.77615564735901,False,2,0,,
Bob,252,Alpha,160,False,mapclosures_no_pose,megaloc,22.004217829813076,False,5,0,,
Bob,253,Carol,169,False,mapclosures_no_pose,megaloc,32.54673159512813,False,5,0,,
Bob,256,Alpha,328,False,mapclosures_no_pose,megaloc,7.06388721023591,True,15,4,,
Bob,260,Alpha,327,False,mapclosures_no_pose,megaloc,5.546550948170223,True,11,2,,
Bob,266,Alpha,161,False,mapclosures_no_pose,megaloc,26.198873333024363,False,6,2,,
Bob,273,Bob,118,False,mapclosures_no_pose,megaloc,45.46401423516595,False,14,2,,
Bob,274,Alpha,342,True,accepted,mapclosures,9.808670885939396,True,10,6,0.2914237495824117,0.6853383754825494
Bob,274,Alpha,192,False,mapclosures_no_pose,megaloc,22.104085079483703,False,5,0,,
Bob,277,Bob,118,False,mapclosures_no_pose,megaloc,45.12552728745434,False,8,2,,
Bob,278,Alpha,192,False,mapclosures_no_pose,megaloc,17.825818802556842,False,1,0,,
Bob,281,Carol,220,False,mapclosures_no_pose,megaloc,20.06791849314629,False,5,0,,
Bob,282,Alpha,161,False,mapclosures_no_pose,megaloc,15.559373581202909,False,6,2,,
Bob,286,Carol,421,False,mapclosures_no_pose,megaloc,18.858321994314238,False,6,3,,
Bob,288,Alpha,328,False,mapclosures_no_pose,megaloc,13.88841369119878,False,14,3,,
Bob,289,Bob,183,False,mapclosures_no_pose,megaloc,33.86910660369635,False,1,0,,
Bob,293,Alpha,336,False,mapclosures_no_pose,megaloc,11.392689398838607,False,10,2,,
Bob,297,Alpha,336,False,mapclosures_no_pose,megaloc,10.040432295333265,False,7,2,,
Bob,302,Alpha,337,True,accepted,megaloc,11.024775694322363,False,21,6,0.30110081722882637,0.5523703576929659
Bob,304,Carol,443,True,accepted,megaloc,6.144703355090039,True,16,6,0.32969864697406154,0.3589434069445431
Bob,308,Alpha,355,True,accepted,mapclosures,16.990717534358275,False,7,6,0.3133724630895994,0.42262735519888345
Bob,308,Carol,444,False,mapclosures_no_pose,megaloc,7.444609508693926,True,18,5,,
Bob,311,Bob,245,False,not_converged,mapclosures,37.30564965755828,False,7,6,0.3152805336956733,0.35529852569846054
Bob,314,Carol,446,True,accepted,mapclosures,11.309073432863759,False,7,6,0.31714513988309,0.35100742311770944
Bob,315,Alpha,358,True,accepted,mapclosures,14.341897732200561,False,10,6,0.3123571257163054,0.5733131669607596
Bob,318,Alpha,360,True,accepted,megaloc,13.309734599856277,False,24,15,0.3039508428423418,0.6355709238517627
Bob,318,Carol,466,True,accepted,mapclosures,18.0725474632676,False,8,7,0.3239915860735543,0.3451342005598551
Bob,320,Alpha,356,True,accepted,mapclosures,13.300969260232343,False,9,7,0.29426865992883555,0.5003506311360448
Bob,322,Alpha,378,True,accepted,mapclosures,8.055971024369523,True,10,9,0.292505269626978,0.6765804214457188
Bob,323,Alpha,379,True,accepted,mapclosures,7.982753355690654,True,10,8,0.3221754917342337,0.6773023332508863
Bob,325,Alpha,390,False,high_rmse,megaloc,2.5383537803853775,True,24,9,0.35479653470550376,0.3794409087247241
Bob,326,Alpha,391,True,accepted,megaloc,2.0339595321281667,True,31,18,0.34765331659976395,0.4223940938653542
Bob,327,Alpha,391,False,high_rmse,megaloc+mapclosures,2.0304091182014363,True,10,6,0.35180419500120047,0.426085428018984
Bob,327,Carol,486,False,low_overlap,mapclosures,19.55804004854529,False,8,7,0.39225661645635324,0.14267163016189074
Bob,328,Alpha,391,False,high_rmse,megaloc,2.0340435702137167,True,22,16,0.3528275028704397,0.41712075936016874
Bob,328,Carol,504,False,low_overlap,mapclosures,11.719205614750958,False,8,7,0.3912516756880422,0.14749866476766957
Bob,329,Alpha,391,False,high_rmse,megaloc,2.032495039207099,True,21,11,0.35192315895223175,0.41149586922130427
Bob,330,Alpha,395,True,accepted,megaloc,1.9812247160437115,True,34,22,0.31533413298405005,0.6463288521199586
Bob,331,Alpha,393,False,high_rmse,megaloc,1.9792747899908154,True,32,19,0.353938000950273,0.39461883408071746
Bob,332,Alpha,397,True,accepted,megaloc,1.982394129193315,True,43,26,0.31056154870492264,0.6535556134410002
Bob,332,Carol,531,False,low_overlap,mapclosures,2.0060153971529178,True,9,7,0.3855750146313736,0.18694612463074975
Bob,333,Alpha,391,False,high_rmse,megaloc,2.0348645029062506,True,28,16,0.3501111615102596,0.4046405343645632
Bob,334,Alpha,391,False,high_rmse,megaloc,2.0324510685408885,True,21,13,0.35532441684832217,0.4052557567235015
Bob,334,Carol,523,False,low_overlap,mapclosures,4.420737760599811,True,7,7,0.3808469150787199,0.1717679305619004
Bob,335,Alpha,391,False,high_rmse,megaloc,2.030955358779541,True,21,13,0.356363202766512,0.4105290912286869
Bob,335,Carol,523,False,low_overlap,mapclosures,4.42244902733575,True,9,8,0.3801039408521529,0.17346472622854534
Bob,336,Bob,316,False,high_rmse,mapclosures,3.7707893126621537,True,12,11,0.37953263892874767,0.3694331141263631
Bob,336,Bob,321,False,high_rmse,megaloc,0.6271224898323149,True,30,24,0.3719318220611731,0.3479816513761468
Bob,337,Bob,322,False,high_rmse,megaloc+mapclosures,0.005410492441555009,True,7,6,0.35522216687568897,0.38690317417978126
Bob,338,Bob,323,False,not_converged,megaloc+mapclosures,0.004538212570534666,True,11,10,0.3258636510028623,0.46000876040297856
Bob,339,Bob,324,True,accepted,megaloc+mapclosures,0.01039281535984832,True,14,12,0.16032274902174198,0.8745948641236599
Bob,340,Bob,325,True,accepted,megaloc+mapclosures,0.008085644894810859,True,13,11,0.10546815192175386,0.8779880478087649
Bob,341,Bob,326,True,accepted,megaloc+mapclosures,0.036141320727002275,True,15,15,0.10341631561623207,0.8871897718726498
Carol,1,Bob,0,False,mapclosures_no_pose,megaloc,,,9,2,,
Carol,2,Bob,1,False,high_rmse,mapclosures,2.6291131604165585,True,18,6,0.3548365628162165,0.3127482845792705
Carol,3,Alpha,7,False,high_rmse,mapclosures,6.750285673686693,True,9,7,0.3582705157923645,0.49935660976237456
Carol,5,Bob,3,False,high_rmse,megaloc+mapclosures,3.9226131523096908,True,19,10,0.3524105074649956,0.3963254593175853
Carol,7,Alpha,3,False,high_rmse,megaloc,8.170180164077724,True,37,16,0.3852724268443569,0.4171270718232044
Carol,8,Alpha,5,False,high_rmse,mapclosures,8.597888876517398,True,22,12,0.3849138489187992,0.475268349289237
Carol,10,Bob,9,False,high_rmse,mapclosures,6.7913898352311115,True,32,16,0.389427155186882,0.454705550859397
Carol,12,Alpha,8,False,high_rmse,mapclosures,11.706334680347341,False,15,11,0.3825777351654841,0.5015151515151515
Carol,15,Bob,14,False,high_rmse,mapclosures,11.746974056324387,False,27,13,0.38291499632770365,0.5417118877071123
Carol,17,Alpha,10,False,high_rmse,mapclosures,16.87566061410698,False,18,11,0.3836507865031588,0.4736393954445469
Carol,20,Alpha,5,False,high_rmse,megaloc,20.102855339839486,False,23,11,0.3835076443693357,0.41361505537060944
Carol,20,Bob,13,False,high_rmse,mapclosures,16.126755606284444,False,17,10,0.38565779813744316,0.49174536313608264
Carol,22,Alpha,17,False,high_rmse,mapclosures,24.502867290651636,False,11,8,0.3775589623215461,0.4663912387697554
Carol,26,Bob,14,False,high_rmse,mapclosures,17.900013525881402,False,9,7,0.3849573902208917,0.4567273201591339
Carol,30,Alpha,17,False,high_rmse,mapclosures,25.510255341654137,False,11,9,0.37441892145595423,0.4544732662784542
Carol,33,Bob,17,False,high_rmse,mapclosures,17.532138136839134,False,11,6,0.37571252681500095,0.44650151535116617
Carol,34,Alpha,5,False,high_rmse,megaloc,24.587003119672215,False,24,12,0.38603953503242017,0.3871269279561995
Carol,40,Alpha,20,False,high_rmse,mapclosures,31.383011444527376,False,6,6,0.37298917392181297,0.41937879810938555
Carol,42,Bob,19,False,high_rmse,mapclosures,21.071216706355465,False,11,7,0.37774941453400696,0.41490378053773713
Carol,48,Bob,19,False,high_rmse,mapclosures,22.988122382107804,False,6,6,0.3771535675661181,0.3918747071815809
Carol,54,Bob,16,False,high_rmse,mapclosures,24.404375062818247,False,9,7,0.3798337686790469,0.3929372556559636
Carol,60,Alpha,5,False,mapclosures_no_pose,megaloc,32.106700019495214,False,13,5,,
Carol,73,Alpha,50,False,low_overlap,megaloc,46.21546310827826,False,25,6,0.37282799095481023,0.20727696313553515
Carol,76,Bob,30,False,high_rmse,mapclosures,31.563218789989907,False,8,7,0.3801113692703881,0.3331912777896157
Carol,103,Alpha,5,False,mapclosures_no_pose,megaloc,41.91164589697565,False,3,0,,
Carol,115,Carol,22,False,high_rmse,megaloc,24.413670637589338,False,25,8,0.37037668822357067,0.5576103351039412
Carol,116,Carol,25,False,high_rmse,mapclosures,23.408782225867917,False,6,6,0.3722050138496917,0.5638535240845255
Carol,117,Alpha,5,False,mapclosures_no_pose,megaloc,46.13009611475521,False,12,3,,
Carol,133,Carol,36,False,high_rmse,mapclosures,25.35832407146485,False,12,7,0.37125834530492857,0.5533878196678091
Carol,142,Carol,45,False,high_rmse,mapclosures,24.278554193946423,False,10,8,0.37130855025476434,0.5899987243270826
Carol,147,Carol,58,False,high_rmse,megaloc,21.594776662142685,False,13,7,0.39330980806336524,0.5591264667535853
Carol,163,Carol,68,False,high_rmse,mapclosures,23.94271695625897,False,9,8,0.36877405026931415,0.5858283433133733
Carol,164,Alpha,117,False,low_overlap,mapclosures,36.96757408913113,False,7,6,0.38586170451025736,0.16646554035934566
Carol,165,Carol,74,False,high_rmse,megaloc,23.352247724502895,False,21,10,0.3674785277918879,0.5794596742153357
Carol,166,Alpha,121,False,mapclosures_no_pose,megaloc,34.45616897809381,False,8,1,,
Carol,175,Carol,87,False,high_rmse,mapclosures,23.41957854875279,False,7,6,0.39894200684860504,0.5339039388399535
Carol,194,Carol,101,False,high_rmse,megaloc,23.738284475110124,False,21,9,0.39665828056522606,0.5415804449042938
Carol,196,Alpha,130,False,mapclosures_no_pose,megaloc,46.128647765871584,False,18,4,,
Carol,204,Carol,115,False,mapclosures_no_pose,megaloc,24.945724066497597,False,16,2,,
Carol,209,Carol,115,False,mapclosures_no_pose,megaloc,24.698361445568683,False,13,4,,
Carol,215,Alpha,154,False,low_overlap,megaloc,23.270028527329767,False,15,7,0.4047926344098726,0.2593558907460253
Carol,246,Carol,148,False,high_rmse,megaloc,22.90459143925307,False,25,9,0.402245021674048,0.4840256826796627
Carol,247,Alpha,183,False,high_rmse,megaloc,28.754930076110952,False,18,6,0.3992127064219627,0.3233948452035992
Carol,260,Carol,165,False,high_rmse,megaloc,21.709407212822544,False,30,10,0.39536186195909645,0.5130678282514001
Carol,262,Carol,173,False,high_rmse,mapclosures,18.79704603453795,False,6,6,0.39408470216696634,0.5021880998080614
Carol,285,Carol,199,False,high_rmse,mapclosures,14.41632739307848,False,7,7,0.39612204294057,0.5270582966335747
Carol,293,Carol,198,False,high_rmse,mapclosures,8.179700508174605,True,11,9,0.39267456984564425,0.5701540338569467
Carol,296,Alpha,217,False,mapclosures_no_pose,megaloc,24.218051300993135,False,12,4,,
Carol,297,Carol,199,False,high_rmse,mapclosures,3.378405115052241,True,11,9,0.3964603767931767,0.627287716405606
Carol,302,Carol,199,False,high_rmse,mapclosures,3.907038953824927,True,9,7,0.37060146797012056,0.6637328288229004
Carol,303,Alpha,258,False,high_rmse,megaloc,5.855233087500093,True,13,8,0.365757346747242,0.48173362092208144
Carol,306,Bob,191,False,high_rmse,mapclosures,19.93288166413813,False,7,6,0.376045524048851,0.41189014539579966
Carol,307,Carol,202,False,high_rmse,mapclosures,11.181459420367787,False,28,27,0.38703743607295876,0.618958350313799
Carol,308,Alpha,263,False,high_rmse,megaloc,4.346683398887061,True,16,15,0.3983741424124323,0.5174887892376682
Carol,309,Alpha,264,False,high_rmse,mapclosures,4.441879567336335,True,7,7,0.36462591954989526,0.5561528124400077
Carol,312,Carol,199,False,high_rmse,mapclosures,14.12230187077467,False,18,15,0.3952633443168819,0.6140495187957555
Carol,314,Alpha,211,False,mapclosures_no_pose,megaloc,14.043641950545918,False,16,5,,
Carol,315,Carol,27,False,mapclosures_no_pose,megaloc,30.249486197858822,False,15,2,,
Carol,316,Alpha,275,False,high_rmse,mapclosures,7.3131581434768735,True,7,7,0.3613751684130783,0.6086081537263048
Carol,318,Bob,189,False,high_rmse,mapclosures,11.37941222133936,False,7,6,0.3725486844526382,0.493349137363361
Carol,318,Bob,195,False,mapclosures_no_pose,megaloc,17.37699533024352,False,7,1,,
Carol,319,Carol,156,False,high_rmse,megaloc+mapclosures,3.6653370676061563,True,23,23,0.3601670815391003,0.7100479096935092
Carol,321,Alpha,275,False,high_rmse,megaloc,5.127154691711968,True,19,17,0.36283319980371526,0.6210815047021944
Carol,322,Carol,167,False,high_rmse,megaloc,8.342387075486524,True,47,36,0.36076774182480126,0.7234372977869807
Carol,323,Alpha,275,False,high_rmse,megaloc+mapclosures,3.3212267803764837,True,9,9,0.3951574902160729,0.581841316004726
Carol,324,Bob,185,False,high_rmse,megaloc+mapclosures,9.139519106941247,True,8,6,0.4009543388594732,0.46405405405405403
Carol,324,Bob,184,False,high_rmse,megaloc,9.274425579359031,True,19,12,0.4027025384826871,0.4610810810810811
Carol,325,Carol,160,False,high_rmse,mapclosures,1.12637332157214,True,27,27,0.3894567044474638,0.6971790071654509
Carol,327,Alpha,269,False,high_rmse,megaloc,4.503897114690812,True,28,24,0.3558724014757946,0.6005408537763184
Carol,329,Carol,28,False,mapclosures_no_pose,megaloc,33.56161846875384,False,10,3,,
Carol,330,Alpha,275,False,high_rmse,mapclosures,5.551928558924346,True,10,10,0.394480108467529,0.5866131191432397
Carol,332,Carol,150,False,high_rmse,mapclosures,14.74586108166078,False,18,18,0.4192671490289675,0.5722582274219342
Carol,333,Bob,189,False,high_rmse,mapclosures,5.112749690263708,True,6,6,0.3683966354811789,0.5320140440472391
Carol,334,Alpha,217,False,high_rmse,megaloc,4.143009849879887,True,12,12,0.357411173141765,0.5107412425004838
Carol,336,Alpha,263,False,high_rmse,mapclosures,12.123717895320858,False,10,9,0.35781382833308234,0.5558393461464786
Carol,337,Carol,172,False,high_rmse,mapclosures,11.834938301666702,False,16,16,0.3582621851198312,0.6619290651850894
Carol,338,Bob,191,False,high_rmse,mapclosures,2.6147642949589005,True,10,10,0.36307840832663285,0.5499902426331881
Carol,339,Alpha,215,False,high_rmse,megaloc,8.899271988366127,True,26,21,0.3581322670419348,0.5098117474888578
Carol,340,Alpha,276,False,high_rmse,mapclosures,15.164483901641649,False,10,10,0.3609523183198149,0.5873688458434221
Carol,341,Carol,129,False,high_rmse,mapclosures,7.115312095239083,True,18,17,0.35863884879723906,0.7502336760582187
Carol,342,Bob,211,False,mapclosures_no_pose,megaloc,21.962000278531484,False,5,0,,
Carol,343,Bob,184,False,high_rmse,mapclosures,8.035445949621522,True,11,11,0.36801759679612334,0.5570450656018254
Carol,344,Alpha,287,False,high_rmse,megaloc,18.194870176458444,False,18,10,0.36641317988014954,0.46520775227061434
Carol,345,Alpha,272,False,high_rmse,mapclosures,19.730892361028342,False,6,6,0.36569801897373516,0.5636496350364963
Carol,346,Carol,90,False,high_rmse,mapclosures,14.758692026995094,False,15,14,0.36652204626404933,0.6424644676857066
Carol,347,Bob,214,False,mapclosures_no_pose,megaloc,20.848784643875824,False,10,0,,
Carol,348,Bob,191,False,high_rmse,mapclosures,11.565984932334235,False,13,13,0.3605613730448985,0.5934407915735717
Carol,349,Alpha,212,False,high_rmse,megaloc,19.408099764450665,False,8,7,0.36308550371962156,0.4657339340763576
Carol,350,Carol,27,False,high_rmse,megaloc,22.946175121437893,False,12,8,0.37046052907695537,0.5316422594142259
Carol,351,Carol,119,False,high_rmse,mapclosures,13.863884044979088,False,11,11,0.36483047102751437,0.6865607248148414
Carol,352,Bob,217,False,mapclosures_no_pose,megaloc,19.143742324564965,False,4,0,,
Carol,353,Bob,176,False,high_rmse,mapclosures,16.137651336466508,False,8,8,0.37428497593724364,0.5003770170411702
Carol,354,Alpha,287,False,mapclosures_no_pose,megaloc,27.474248946258488,False,7,4,,
Carol,356,Carol,46,False,high_rmse,mapclosures,23.152124299145793,False,10,8,0.36963015314101877,0.6025649589205798
Carol,357,Bob,217,False,mapclosures_no_pose,megaloc,17.374043237405008,False,6,2,,
Carol,358,Alpha,123,False,high_rmse,mapclosures,5.1705117541564825,True,6,6,0.36702699067585653,0.36837442787538754
Carol,359,Alpha,212,False,mapclosures_no_pose,megaloc,29.048974205441148,False,5,2,,
Carol,359,Bob,168,False,high_rmse,mapclosures,20.18793452475983,False,8,8,0.37037407973134384,0.49684102262709373
Carol,360,Carol,27,False,high_rmse,megaloc,27.346247772311994,False,14,13,0.3746940915068405,0.5311192468619247
Carol,361,Carol,83,False,high_rmse,mapclosures,22.95062230951331,False,11,11,0.3617049932883725,0.6163579810547151
Carol,362,Bob,218,False,mapclosures_no_pose,megaloc,16.47848406518522,False,6,0,,
Carol,364,Bob,168,False,high_rmse,mapclosures,24.986188682977314,False,12,12,0.372462864021885,0.4839349767228879
Carol,364,Alpha,212,False,mapclosures_no_pose,megaloc,33.85979867122938,False,6,0,,
Carol,365,Carol,27,False,high_rmse,megaloc,31.144826127468306,False,19,12,0.37116228021263,0.4873169456066946
Carol,365,Alpha,131,False,high_rmse,mapclosures,7.454093084314963,True,6,6,0.363796316200033,0.37867981790591804
Carol,367,Carol,84,False,high_rmse,mapclosures,29.466598688514907,False,8,7,0.36709326589694,0.5291996606334841
Carol,367,Bob,218,False,mapclosures_no_pose,megaloc,17.20368694874187,False,4,0,,
Carol,370,Bob,26,False,high_rmse,mapclosures,29.92553230122236,False,8,7,0.3772531149859954,0.38009658776027233
Carol,371,Alpha,129,False,high_rmse,mapclosures,12.314658511680795,False,8,7,0.3642695315488596,0.37551570929863537
Carol,373,Bob,133,False,mapclosures_no_pose,megaloc,20.360034898468072,False,3,0,,
Carol,376,Alpha,220,False,mapclosures_no_pose,megaloc,39.52576807968884,False,3,0,,
Carol,378,Bob,127,False,mapclosures_no_pose,megaloc,11.060214752363322,False,6,3,,
Carol,381,Carol,54,False,high_rmse,mapclosures,34.886873935919496,False,6,6,0.3729540445819397,0.484073575594437
Carol,382,Alpha,111,False,mapclosures_no_pose,megaloc,3.0535332639739856,True,6,4,,
Carol,384,Bob,116,False,mapclosures_no_pose,megaloc,4.2308218745771775,True,0,0,,
Carol,385,Bob,164,False,high_rmse,mapclosures,21.595179002687104,False,6,6,0.3713011376073477,0.4394179513038467
Carol,387,Carol,78,False,mapclosures_no_pose,megaloc,22.805850055220823,False,8,5,,
Carol,389,Alpha,119,False,high_rmse,megaloc,3.6769213104582197,True,12,11,0.3636485916519937,0.3488422892092617
Carol,391,Bob,256,False,mapclosures_no_pose,megaloc,35.19404116328584,False,0,0,,
Carol,392,Bob,149,False,high_rmse,mapclosures,23.103254532073215,False,6,6,0.36982672176322573,0.4851765371824807
Carol,393,Carol,77,False,high_rmse,megaloc,20.050071190013043,False,10,8,0.36994139110844554,0.5871091257179324
Carol,394,Alpha,135,False,high_rmse,megaloc,9.726696397640003,True,10,7,0.3672038012097213,0.32321010430710284
Carol,396,Bob,178,False,mapclosures_no_pose,megaloc,23.538762736997697,False,9,3,,
Carol,399,Bob,167,False,high_rmse,megaloc+mapclosures,18.4102220011275,False,8,8,0.3670738423575281,0.4701003928415539
Carol,400,Carol,41,False,high_rmse,mapclosures,20.118801611128934,False,10,9,0.3689647913457584,0.6027798596443414
Carol,400,Alpha,134,False,mapclosures_no_pose,megaloc,5.659473670588121,True,9,4,,
Carol,401,Carol,77,False,high_rmse,megaloc,16.94076268849733,False,23,17,0.364148999487559,0.6138549425121123
Carol,402,Bob,253,False,mapclosures_no_pose,megaloc,23.973788415922698,False,6,2,,
Carol,404,Alpha,131,False,high_rmse,mapclosures,3.7898055415428,True,8,7,0.36097819641155116,0.3657130657557643
Carol,405,Carol,46,False,high_rmse,mapclosures,25.591952348314507,False,10,10,0.364484378706531,0.5747111081424087
Carol,405,Alpha,132,False,high_rmse,megaloc,3.8164386973178708,True,18,11,0.3594950750958551,0.35352810279233365
Carol,406,Bob,193,False,high_rmse,mapclosures,16.183463447121724,False,8,8,0.3694028664259622,0.4269566461582487
Carol,407,Carol,32,False,high_rmse,megaloc,27.669623635266937,False,19,15,0.3692238069339811,0.5202391904323828
Carol,408,Bob,185,False,mapclosures_no_pose,megaloc,22.355241255979152,False,1,0,,
Carol,410,Alpha,129,False,high_rmse,mapclosures,8.627677089833371,True,8,6,0.3624672304504504,0.3610610538455994
Carol,410,Alpha,131,False,high_rmse,megaloc+mapclosures,6.67522144645102,True,7,6,0.3610429195767438,0.3661068262091833
Carol,411,Bob,168,False,high_rmse,mapclosures,25.809014054021223,False,9,9,0.36826915642106733,0.43033596837944665
Carol,412,Carol,120,False,high_rmse,mapclosures,21.512724248474413,False,8,6,0.3673094926632956,0.5613254203758655
Carol,412,Carol,118,False,high_rmse,megaloc,21.784073834635524,False,17,13,0.37298984652735917,0.5477603504309736
Carol,413,Bob,257,False,low_overlap,megaloc,16.81324608559452,False,11,6,0.37555145025616593,0.21621621621621623
Carol,415,Alpha,133,False,high_rmse,megaloc,10.06984583354832,False,16,13,0.3617894785765106,0.3379305365008304
Carol,416,Alpha,140,False,high_rmse,mapclosures,8.520583880090085,True,6,6,0.36531070139718674,0.3671566869845823
Carol,417,Carol,167,False,mapclosures_no_pose,megaloc,26.327435339427538,False,8,2,,
Carol,418,Bob,255,False,low_overlap,megaloc,9.365377868022641,True,19,10,0.3726551759996863,0.24497190180419995
Carol,420,Alpha,134,False,mapclosures_no_pose,megaloc,15.330147626796947,False,4,0,,
Carol,422,Carol,118,False,mapclosures_no_pose,megaloc,26.878171991140086,False,2,0,,
Carol,423,Bob,255,False,mapclosures_no_pose,megaloc,6.10646639013912,True,6,3,,
Carol,425,Alpha,328,False,mapclosures_no_pose,megaloc,6.961943556057588,True,7,5,,
Carol,427,Carol,118,False,mapclosures_no_pose,megaloc,30.452597067077818,False,3,0,,
Carol,428,Bob,255,False,mapclosures_no_pose,megaloc,6.609942744780847,True,5,3,,
Carol,429,Bob,270,False,high_rmse,mapclosures,5.623591250325879,True,7,6,0.3678350915020019,0.3630786789357301
Carol,430,Alpha,331,False,mapclosures_no_pose,megaloc,3.4330093028636366,True,9,3,,
Carol,433,Bob,254,False,mapclosures_no_pose,megaloc,12.044651085497467,False,15,4,,
Carol,434,Bob,274,False,high_rmse,mapclosures,1.9181724148384856,True,9,8,0.37484674940534873,0.3596827666905025
Carol,435,Alpha,174,False,high_rmse,mapclosures,26.54632890719505,False,6,6,0.394753190358036,0.30851522733155035
Carol,435,Alpha,332,False,mapclosures_no_pose,megaloc,2.941177808191933,True,9,2,,
Carol,436,Carol,167,False,mapclosures_no_pose,megaloc,30.75493816147862,False,21,3,,
Carol,438,Bob,256,False,mapclosures_no_pose,megaloc,14.91844282122778,False,13,3,,
Carol,439,Carol,221,False,high_rmse,mapclosures,29.155914715284567,False,7,6,0.39760711857126685,0.4151536045353559
Carol,440,Alpha,335,False,mapclosures_no_pose,megaloc,4.5420489300354525,True,11,3,,
Carol,442,Alpha,356,False,low_overlap,mapclosures,18.24569272062256,False,12,9,0.376937798994797,0.26112473070351383
Carol,443,Bob,302,False,high_rmse,megaloc,5.914776176444641,True,20,12,0.37301981659629224,0.36228076404175247
Carol,446,Bob,268,False,high_rmse,mapclosures,11.616344364545785,False,7,6,0.3725341552299172,0.35100742311770944
Carol,450,Alpha,357,False,high_rmse,mapclosures,15.394561909484812,False,10,8,0.3725312735750704,0.33150594451783355
Carol,450,Alpha,287,False,low_overlap,megaloc,36.825736817174985,False,18,6,0.36630880812946265,0.20085865257595772
Carol,451,Bob,213,False,mapclosures_no_pose,megaloc,28.662216560172144,False,6,1,,
Carol,455,Carol,228,False,high_rmse,mapclosures,39.79312607938242,False,6,6,0.3991466177837555,0.3209132827606723
Carol,456,Bob,291,False,high_rmse,mapclosures,16.05965057414584,False,6,6,0.40452489570279454,0.31759656652360513
Carol,458,Alpha,358,False,high_rmse,mapclosures,17.22060735220176,False,10,10,0.3995273679779605,0.31778601603586515
Carol,460,Bob,269,False,high_rmse,megaloc,6.781028291111242,True,22,8,0.4033356814541727,0.31394668672181836
Carol,463,Alpha,368,False,high_rmse,megaloc+mapclosures,20.03179754668197,False,8,7,0.39817821023488315,0.3590375297692371
Carol,464,Bob,313,False,high_rmse,mapclosures,14.80421012966333,False,8,6,0.4045818248811537,0.324137363089846
Carol,466,Alpha,357,False,low_overlap,mapclosures,19.59427252539286,False,10,7,0.4012776226403442,0.2849497777045941
Carol,468,Bob,262,False,low_overlap,megaloc,12.950850296714572,False,20,10,0.40711727959024857,0.23460505979012447
Carol,471,Alpha,337,False,mapclosures_no_pose,megaloc,6.363525537985444,True,8,3,,
Carol,472,Bob,313,False,high_rmse,mapclosures,11.555967604144424,False,9,6,0.40622909833702175,0.32136325852036574
Carol,474,Alpha,358,False,high_rmse,mapclosures,18.30412711564814,False,9,7,0.3993238902265879,0.30756302521008405
Carol,477,Bob,210,False,mapclosures_no_pose,megaloc,27.594917057226688,False,28,3,,
Carol,478,Carol,330,False,mapclosures_no_pose,megaloc,41.86753299265647,False,7,2,,
Carol,481,Bob,316,False,high_rmse,mapclosures,13.72460863724189,False,8,8,0.4043818204276392,0.34697446659671216
Carol,484,Alpha,348,False,low_overlap,mapclosures,6.894363705765331,True,7,7,0.40296430348862555,0.2717069775535062
Carol,485,Alpha,197,False,mapclosures_no_pose,megaloc,32.13285675536188,False,7,0,,
Carol,488,Bob,269,False,high_rmse,megaloc,7.399543273049223,True,22,6,0.406866840754137,0.32195500387897596
Carol,489,Bob,274,False,high_rmse,mapclosures,8.739854180256994,True,8,6,0.40458788769134574,0.36732758620689654
Carol,491,Alpha,377,False,high_rmse,megaloc+mapclosures,15.302339993639189,False,9,7,0.39551558528340475,0.37613381043521676
Carol,494,Alpha,331,False,mapclosures_no_pose,megaloc,10.176165989783161,False,16,2,,
Carol,495,Bob,315,False,high_rmse,mapclosures,15.688725245061304,False,6,6,0.4055692596523518,0.30785476403216633
Carol,495,Bob,254,False,mapclosures_no_pose,megaloc,21.636161262505357,False,17,2,,
Carol,498,Alpha,386,False,high_rmse,mapclosures,15.617102468652615,False,8,8,0.39797283082850576,0.38194782045049425
