iteration,num_new_factors,num_removed_factors,num_new_values,num_accepted_beliefs,update_ms,stats_ms,belief_request_ms,visualization_ms,active_callback_ms
65,0,0,0,0,0.357276,0.113317,0.000200,0.000095,0.473774
66,0,0,0,0,0.287025,0.109690,0.000272,0.000082,0.400318
67,0,0,0,0,0.331526,0.108958,0.000199,0.000085,0.444864
68,0,0,0,0,0.316741,0.145315,0.000207,0.000082,0.465667
69,0,0,0,0,0.365538,0.124805,0.000143,0.000085,0.497002
70,0,0,0,0,0.314636,0.133954,0.000241,0.000085,0.452103
71,0,0,0,0,0.382345,0.115428,0.000193,0.000092,0.500624
72,0,0,0,0,0.506622,0.112753,0.000187,0.000193,0.622076
73,0,0,0,0,0.286532,0.275541,0.000220,0.000099,0.564713
74,0,0,0,0,0.287081,0.113743,0.000225,0.000091,0.404123
75,0,0,0,0,0.294609,0.114594,0.000224,0.000080,0.411974
76,0,0,0,0,0.277438,0.108871,0.000177,0.000083,0.388748
77,0,0,0,0,0.284774,0.106654,0.000220,0.000083,0.394778
78,0,0,0,0,0.307675,0.127017,0.000143,0.000077,0.437938
79,0,0,0,0,0.296489,0.115688,0.000195,0.000086,0.415803
80,0,0,0,0,0.317212,0.111364,0.000184,0.000082,0.431153
81,0,0,0,0,0.286766,0.114411,0.000312,0.000186,0.403880
82,0,0,0,0,0.329701,0.128893,0.000182,0.000087,0.462166
83,0,0,0,0,0.301762,0.109330,0.000173,0.000076,0.414791
84,0,0,0,0,0.304646,0.117209,0.000150,0.000089,0.427418
85,0,0,0,0,0.321704,0.120363,0.000189,0.000196,0.446237
86,0,0,0,0,0.296308,0.109524,0.000300,0.000084,0.408686
87,0,0,0,0,0.306822,0.109351,0.000416,0.000089,0.419767
88,0,0,0,0,0.283353,0.114013,0.000169,0.000080,0.399671
89,0,0,0,0,0.295994,0.111584,0.000220,0.000079,0.410361
90,0,0,0,0,0.305374,0.112616,0.000149,0.000084,0.421793
91,0,0,0,0,0.362783,0.148648,0.000171,0.000092,0.514392
92,0,0,0,0,0.286395,0.107310,0.000183,0.000082,0.396929
93,0,0,0,0,0.298708,0.113258,0.000206,0.000127,0.414410
94,0,0,0,0,0.317719,0.130162,0.000141,0.000084,0.451260
95,0,0,0,0,0.319968,0.124051,0.000137,0.000091,0.447137
96,0,0,0,0,0.305624,0.109894,0.000387,0.000182,0.418977
97,0,0,0,0,0.288718,0.113147,0.000272,0.000102,0.404555
98,0,0,0,0,0.336394,0.121480,0.000240,0.000191,0.461183
99,0,0,0,0,0.314277,0.117400,0.000223,0.000114,0.435404
