query_robot,query_keyframe,candidate_robot,candidate_keyframe,accepted,reason,retrieval_sources,gt_distance_m,gt_within_10m,native_matches,native_inliers,rmse_m,overlap
Bob,95,Carol,81,True,accepted,megaloc+mapclosures,9.866874452693168,True,13,7,0.3462105573235609,0.5246099344237583
Bob,96,Alpha,90,True,accepted,megaloc+mapclosures,4.15888453863471,True,13,9,0.3232762130361306,0.6832311270881793
Bob,96,Carol,87,True,accepted,mapclosures,6.264694957688708,True,13,11,0.3387665996994454,0.5516414330685054
Bob,98,Alpha,80,True,accepted,megaloc+mapclosures,9.914252475679852,True,16,11,0.3210393623429331,0.6057685827885976
Bob,98,Carol,89,True,accepted,megaloc+mapclosures,6.228310248248643,True,15,9,0.33390260180389664,0.5874314704197693
Bob,99,Alpha,91,True,accepted,megaloc,2.616147573822477,True,56,38,0.3169908934772009,0.7092931937172775
Bob,99,Carol,90,True,accepted,megaloc+mapclosures,6.211653402302072,True,18,11,0.33213815937925717,0.5978423497913221
Bob,101,Alpha,92,False,high_rmse,megaloc+mapclosures,2.2155713698011303,True,16,10,0.35312256943227577,0.7152258982568481
Bob,101,Carol,93,False,high_rmse,megaloc+mapclosures,5.844762100468731,True,15,12,0.36513345399527575,0.5913411614346193
Bob,102,Alpha,93,False,high_rmse,megaloc,2.1515866924430394,True,45,27,0.3505966092308027,0.7182397625076399
Bob,102,Carol,93,False,high_rmse,megaloc+mapclosures,6.176328102978483,True,10,9,0.3668108929662157,0.5829539100567138
Bob,104,Alpha,98,True,accepted,megaloc+mapclosures,3.911532692313047,True,14,11,0.31352734403260685,0.6676549679376681
Bob,104,Carol,93,True,accepted,megaloc,7.303792508890172,True,30,11,0.3335241273622587,0.5723300583113667
Bob,105,Alpha,98,True,accepted,megaloc+mapclosures,3.0118606228915903,True,10,7,0.3079407424718678,0.6649427168576105
Bob,105,Carol,93,True,accepted,megaloc+mapclosures,8.041635687665341,True,15,7,0.3339287690806448,0.586468567776979
Bob,107,Alpha,96,True,accepted,megaloc+mapclosures,2.878250912848097,True,9,9,0.308223915636624,0.5953014774391056
Bob,107,Carol,98,True,accepted,megaloc,6.172402937242458,True,35,21,0.3382852174960145,0.6155856497980517
Bob,108,Alpha,101,True,accepted,megaloc+mapclosures,2.963141267726416,True,14,12,0.3090577800846382,0.658727526039939
Bob,108,Carol,96,True,accepted,megaloc+mapclosures,8.068649702812387,True,11,10,0.33713771184810937,0.6014622258326564
Bob,110,Alpha,103,True,accepted,megaloc+mapclosures,2.927661579397687,True,14,13,0.3170322424605371,0.6679131886477463
Bob,110,Carol,100,True,accepted,megaloc+mapclosures,6.641152277156617,True,11,6,0.3328331445644532,0.5922592259225923
Bob,111,Alpha,101,True,accepted,megaloc,2.0540231135834555,True,46,29,0.3163745799497605,0.6534874290348743
Bob,111,Carol,79,True,accepted,mapclosures,28.299504266229345,False,12,8,0.3478876978056014,0.4348469506970948
Bob,113,Alpha,101,True,accepted,megaloc+mapclosures,3.6307035269370647,True,11,9,0.3081523455082369,0.6482196783481986
Bob,113,Carol,105,True,accepted,megaloc+mapclosures,5.858266776803733,True,10,7,0.3326488747386973,0.5481502601753511
Bob,114,Alpha,102,True,accepted,megaloc+mapclosures,3.621012888057526,True,11,10,0.3062079081623505,0.678631995477671
Bob,114,Carol,105,True,accepted,megaloc+mapclosures,6.183244931422758,True,19,15,0.33682099743974664,0.5480789792572528
Bob,116,Alpha,104,True,accepted,megaloc+mapclosures,3.5895179247016253,True,19,11,0.30122768770659,0.6693652385728615
Bob,116,Carol,98,True,accepted,megaloc,13.48415347816993,False,32,7,0.3342448781474237,0.5108893640611388
Bob,117,Alpha,107,True,accepted,megaloc,1.918965705099082,True,43,30,0.30250270451805944,0.693002780352178
Bob,117,Carol,106,True,accepted,megaloc+mapclosures,7.2944410525300185,True,9,8,0.33767254765670024,0.5070766227428014
Bob,118,Bob,84,False,low_overlap,megaloc,36.831488235190065,False,28,7,0.3779159622809627,0.27944591240291455
Bob,119,Alpha,110,True,accepted,megaloc+mapclosures,1.67952892087713,True,15,14,0.3167817954839979,0.6470764169283685
Bob,119,Carol,98,True,accepted,megaloc,16.555787462712548,False,29,8,0.33881530389909054,0.46020432406747447
Bob,120,Alpha,107,True,accepted,megaloc+mapclosures,4.5977710816376085,True,12,10,0.3065604346727565,0.6598552254561906
Bob,120,Carol,112,True,accepted,megaloc+mapclosures,6.181514425842481,True,8,6,0.33514926880465795,0.5277798718431964
Bob,122,Alpha,111,True,accepted,megaloc+mapclosures,2.666650885422863,True,22,17,0.3107685652112325,0.6622843681130784
Bob,122,Carol,113,True,accepted,megaloc+mapclosures,6.514449973040702,True,9,6,0.3380362553834374,0.5123889668069191
Bob,123,Alpha,112,True,accepted,megaloc+mapclosures,2.6407069779004195,True,9,7,0.30522327613745187,0.6589820359281438
Bob,123,Carol,113,True,accepted,megaloc+mapclosures,6.960968640471433,True,9,6,0.3365252352472169,0.5168302945301543
Bob,125,Alpha,114,True,accepted,megaloc+mapclosures,2.600505692852648,True,18,14,0.3076743158462433,0.6566704838247924
Bob,125,Carol,113,True,accepted,megaloc,8.235140082717939,True,30,13,0.33843167893666526,0.5308555399719496
Bob,126,Alpha,113,True,accepted,megaloc,4.530506677496363,True,50,32,0.3121053777881025,0.6159067535138841
Bob,126,Carol,118,True,accepted,megaloc+mapclosures,6.264982931228339,True,11,7,0.33672009040495604,0.5466337245213094
Bob,128,Alpha,112,True,accepted,megaloc+mapclosures,7.710449112771141,True,11,10,0.32109608185934435,0.5843920145190563
Bob,128,Carol,120,True,accepted,megaloc,6.213175777606523,True,40,24,0.3364063865233682,0.5162196508594743
Bob,129,Alpha,120,True,accepted,megaloc+mapclosures,2.021978426110586,True,10,8,0.31514762277732644,0.702013155272075
Bob,129,Carol,118,True,accepted,megaloc+mapclosures,7.625226753699542,True,10,6,0.33300661934911024,0.5356530094022374
Bob,131,Alpha,123,True,accepted,megaloc+mapclosures,2.545623045126303,True,10,9,0.3218440590626505,0.6701943556975506
Bob,131,Carol,123,True,accepted,megaloc,6.187825297330913,True,42,18,0.33960169226344844,0.546895042631857
Bob,132,Alpha,120,True,accepted,megaloc+mapclosures,3.669511276431729,True,14,10,0.31490429712557544,0.7078015152549314
Bob,132,Carol,119,True,accepted,megaloc+mapclosures,9.008573722508443,True,10,6,0.34067985761376174,0.49465589155370177
Bob,134,Alpha,122,False,high_rmse,megaloc+mapclosures,3.7521472769457223,True,12,11,0.35561221481674715,0.6521003915984336
Bob,134,Carol,123,False,high_rmse,megaloc,7.561427760623953,True,26,12,0.3711418530449741,0.5231268392062175
Bob,135,Alpha,122,True,accepted,megaloc+mapclosures,4.700865490756855,True,8,7,0.3231132639068766,0.6642068918827432
Bob,135,Carol,121,True,accepted,megaloc+mapclosures,9.880319727704105,True,7,6,0.3416288520114985,0.49897344648234326
Bob,137,Alpha,124,True,accepted,megaloc+mapclosures,4.792766072268198,True,14,8,0.3193057763854609,0.669669871579372
Bob,137,Carol,123,True,accepted,megaloc,9.91978728278879,True,40,15,0.34424111806700847,0.5221459292235721
Bob,138,Alpha,126,False,high_rmse,megaloc,3.970230254061782,True,61,35,0.3561542810211688,0.6446530049939728
Bob,138,Carol,125,False,high_rmse,megaloc+mapclosures,9.098595556514745,True,9,7,0.36954584189630213,0.5242978495446545
Bob,140,Alpha,136,False,high_rmse,megaloc+mapclosures,6.37200260053589,True,15,10,0.36657025111119446,0.588546401123874
Bob,140,Carol,132,False,high_rmse,megaloc,6.174335490342097,True,35,22,0.36598050076592853,0.5653134900169454
Bob,141,Alpha,135,False,high_rmse,megaloc,4.454735978587791,True,75,32,0.35886719851977594,0.6326638477801269
Bob,141,Carol,131,False,high_rmse,megaloc+mapclosures,6.827114596720894,True,7,6,0.36911990478505335,0.5333333333333333
Bob,143,Alpha,132,True,accepted,megaloc+mapclosures,3.1341499630880976,True,11,9,0.3158945252760554,0.6373893655834065
Bob,143,Carol,132,True,accepted,megaloc,7.233914530552436,True,42,24,0.34431311889787575,0.5415162454873647
Bob,144,Alpha,135,True,accepted,megaloc+mapclosures,2.4806718665789913,True,11,8,0.323635982457416,0.6757272607608267
Bob,144,Carol,136,True,accepted,megaloc+mapclosures,5.815814360879206,True,13,10,0.33863572137850434,0.5442031652557968
Bob,146,Alpha,142,False,high_rmse,megaloc+mapclosures,6.2750935242088355,True,17,14,0.36927775637030624,0.5982165605095542
Bob,146,Carol,132,False,high_rmse,megaloc,9.48887642627472,True,30,18,0.36655367590933446,0.522876298533854
Bob,147,Alpha,137,False,high_rmse,megaloc+mapclosures,2.5479280713087356,True,16,11,0.35930499082359707,0.6568499695943011
Bob,147,Carol,139,False,high_rmse,megaloc+mapclosures,5.731406545491374,True,18,16,0.3751790007967776,0.5479984145858106
Bob,149,Alpha,142,False,high_rmse,megaloc+mapclosures,3.4945894615047823,True,17,15,0.36381207063937915,0.6522927689594357
Bob,149,Carol,137,False,high_rmse,megaloc,7.758488325273867,True,47,26,0.3688165674331706,0.4979290609232623
Bob,150,Alpha,137,True,accepted,megaloc+mapclosures,4.770825830550765,True,14,8,0.3189872970463675,0.6652573165092158
Bob,150,Carol,139,True,accepted,megaloc+mapclosures,7.088911140890381,True,17,11,0.34564945734218494,0.5335711454617519
Bob,152,Alpha,139,True,accepted,megaloc+mapclosures,4.7161030710690035,True,14,11,0.3210440419955172,0.6846412085606378
Bob,152,Carol,144,True,accepted,megaloc,5.713052645849814,True,31,15,0.3452394182061558,0.5242856018263402
Bob,153,Alpha,141,True,accepted,megaloc+mapclosures,3.779414801461639,True,14,13,0.3159148623657,0.7200409446516048
Bob,153,Carol,139,True,accepted,megaloc+mapclosures,9.352431503735055,True,8,7,0.3484924082707051,0.465953230281411
Bob,155,Alpha,144,True,accepted,megaloc+mapclosures,3.1472452350914093,True,17,17,0.3180083932447951,0.7113136808057047
Bob,155,Carol,144,False,high_rmse,megaloc,6.9190304340116295,True,33,21,0.35284243459496645,0.4855545934031331
Bob,156,Alpha,146,True,accepted,megaloc+mapclosures,2.765303688658092,True,7,7,0.3307066219628306,0.740536456365697
Bob,156,Carol,146,False,high_rmse,megaloc+mapclosures,6.173790565766278,True,10,9,0.3533146649506194,0.49729215456674475
Bob,158,Alpha,152,True,accepted,megaloc+mapclosures,4.21659286028664,True,15,14,0.33290854616350657,0.6996448127867396
Bob,158,Carol,150,True,accepted,megaloc,5.13262155484349,True,25,19,0.3469459564037285,0.5207667731629393
Bob,159,Alpha,143,True,accepted,megaloc+mapclosures,7.6296427453705515,True,11,7,0.3251682857576244,0.6570162481536189
Bob,159,Carol,151,True,accepted,megaloc+mapclosures,5.0359329611221,True,10,10,0.34299631078696596,0.5375027334353816
Bob,161,Alpha,152,True,accepted,megaloc+mapclosures,2.061077194595998,True,18,17,0.322596831394432,0.7245362015447917
Bob,161,Carol,150,True,accepted,megaloc,6.346526209806366,True,32,22,0.34887176779980006,0.5102591409300674
Bob,162,Alpha,152,True,accepted,megaloc+mapclosures,2.138200667075353,True,14,13,0.32204345528802886,0.7308689532557967
Bob,162,Carol,152,True,accepted,megaloc+mapclosures,5.631659449134867,True,9,8,0.34924351978310547,0.5257857142857143
Bob,164,Alpha,153,True,accepted,megaloc+mapclosures,2.6289824477287893,True,19,17,0.31333159914164616,0.7640750670241286
Bob,164,Carol,153,True,accepted,megaloc,6.207605429532381,True,29,20,0.348945415582142,0.5015401464850434
Bob,165,Alpha,154,True,accepted,megaloc+mapclosures,2.594557059351608,True,19,18,0.32514355377388415,0.7773484848484848
Bob,165,Carol,155,True,accepted,megaloc+mapclosures,5.494197067864394,True,10,8,0.3499639893128103,0.5126742712294043
Bob,167,Alpha,157,True,accepted,megaloc+mapclosures,1.9784080018109647,True,18,17,0.31265375970323345,0.7971430730859346
Bob,168,Alpha,157,True,accepted,megaloc+mapclosures,2.4974168969476755,True,18,16,0.3163419938232351,0.8006197566321518
Bob,168,Carol,159,False,high_rmse,mapclosures,4.959756994014833,True,14,10,0.3509925648608281,0.5497297733322578
Bob,169,Carol,160,True,accepted,megaloc+mapclosures,4.71453379155063,True,8,6,0.34100939853691825,0.591583360206385
Bob,170,Alpha,160,True,accepted,megaloc+mapclosures,1.8687208505568536,True,19,16,0.3187863057032503,0.7538116295954063
Bob,172,Alpha,163,False,high_rmse,megaloc+mapclosures,3.173691677342377,True,20,20,0.35641515371554056,0.7154471544715447
Bob,172,Carol,160,False,high_rmse,mapclosures,4.717917721099233,True,13,9,0.3672869318617293,0.5812641083521445
Bob,174,Alpha,163,False,high_rmse,mapclosures,1.3244066976234383,True,20,17,0.3503203268380374,0.7062017944278294
Bob,175,Carol,165,False,high_rmse,mapclosures,1.786150528682431,True,11,9,0.35984940187094283,0.6146556759914324
Bob,175,Carol,167,False,high_rmse,megaloc,2.66763674549194,True,33,24,0.36523505941367634,0.5939108823007279
Bob,176,Alpha,166,False,high_rmse,megaloc+mapclosures,2.470746390314204,True,13,12,0.35541308322955495,0.7365079365079366
Bob,177,Alpha,165,False,high_rmse,megaloc+mapclosures,0.942774003875761,True,15,13,0.3542371421410985,0.7452948557089084
Bob,178,Carol,170,False,high_rmse,megaloc+mapclosures,2.6585128530952287,True,13,11,0.37158166351047284,0.5793066162059877
Bob,178,Carol,169,False,high_rmse,megaloc+mapclosures,1.5778803810869348,True,10,9,0.3659169113059162,0.5492957746478874
Bob,179,Alpha,166,True,accepted,megaloc+mapclosures,1.4759877453285373,True,14,10,0.333470547758741,0.7671837389676384
Bob,180,Alpha,167,True,accepted,megaloc+mapclosures,1.4308678333960763,True,19,17,0.33624671270499124,0.7471628397994193
Bob,181,Carol,171,True,accepted,megaloc+mapclosures,0.4551932929212299,True,19,17,0.3423822150682679,0.5768838757899029
Bob,181,Carol,172,True,accepted,megaloc+mapclosures,1.5361951800086855,True,13,10,0.3459387991972484,0.565018752130924
Bob,182,Alpha,171,True,accepted,megaloc+mapclosures,1.2295811262246423,True,13,11,0.31718949871751834,0.8028056645169869
Bob,183,Alpha,169,True,accepted,mapclosures,2.11145816723729,True,21,18,0.3238913055136641,0.7940248405505204
Bob,184,Carol,171,True,accepted,mapclosures,2.760363231649133,True,15,15,0.34517324669218774,0.5688659373513624
Bob,184,Carol,176,True,accepted,megaloc+mapclosures,2.689992065049547,True,15,13,0.3423790468220235,0.5992782288847248
Bob,186,Alpha,173,True,accepted,mapclosures,1.0273166521369843,True,20,20,0.3059514188374444,0.8080262528201272
Bob,187,Carol,177,True,accepted,megaloc+mapclosures,0.9652116736983871,True,17,16,0.34521587780999186,0.5891960687265785
Bob,187,Carol,179,True,accepted,megaloc+mapclosures,2.67143163852441,True,18,16,0.34760344381747144,0.5654422837687422
Bob,188,Alpha,175,True,accepted,mapclosures,1.1619397185033356,True,17,17,0.29759525463462017,0.8024773772437324
Bob,189,Carol,177,True,accepted,mapclosures,1.967992017319856,True,13,13,0.33649353229431844,0.5891960687265785
Bob,189,Carol,180,True,accepted,megaloc+mapclosures,1.7505776059505573,True,9,9,0.3393982465891638,0.5891290111329404
Bob,190,Alpha,175,True,accepted,megaloc,2.8296956503896213,True,47,30,0.3062051009081572,0.7649950135346916
Bob,191,Alpha,180,True,accepted,mapclosures,1.7320686308024698,True,17,17,0.3161708386013554,0.7882248358862144
Bob,192,Carol,183,True,accepted,mapclosures,2.0072504646321128,True,13,10,0.32772312479730586,0.6432868381040524
Bob,192,Carol,185,True,accepted,megaloc,3.8963462028613574,True,35,22,0.3245736785909359,0.6461460002914178
Bob,193,Alpha,184,True,accepted,megaloc+mapclosures,3.8794903500374214,True,17,15,0.3160075134118272,0.7266013159661608
Bob,194,Alpha,178,False,high_rmse,mapclosures,3.5431770708019443,True,10,10,0.35305091350785806,0.7392982456140351
Bob,195,Carol,186,True,accepted,megaloc+mapclosures,1.6438787911667314,True,21,19,0.32506020150008613,0.7084222140492829
Bob,195,Carol,185,True,accepted,megaloc+mapclosures,1.123760345365182,True,11,10,0.322351553387545,0.7058866384962844
Bob,196,Alpha,182,True,accepted,megaloc+mapclosures,1.4686432071192876,True,11,8,0.3103356147747824,0.8129810692739754
Bob,197,Alpha,185,True,accepted,mapclosures,0.9220171842734181,True,20,19,0.30821453341201444,0.8018011527377522
Bob,198,Carol,189,True,accepted,mapclosures,1.4484728329056504,True,13,12,0.32743228065211655,0.6979531925303759
Bob,198,Carol,183,True,accepted,megaloc+mapclosures,4.224973016765267,True,10,9,0.33328511199153693,0.5804852250942024
Bob,199,Alpha,181,True,accepted,megaloc+mapclosures,5.515555823684713,True,9,7,0.3186097842209668,0.6858678426238545
Bob,200,Alpha,187,True,accepted,megaloc+mapclosures,0.41773121410753145,True,12,11,0.309607060791955,0.7987672541019186
Bob,201,Carol,192,True,accepted,mapclosures,3.146213076395332,True,8,7,0.3355711930142653,0.6324371090110475
Bob,201,Carol,185,True,accepted,megaloc,5.271627205119621,True,31,14,0.34335181112656493,0.4973772402739327
Bob,202,Alpha,188,True,accepted,megaloc,1.2334753720808906,True,30,23,0.28297130448010094,0.8207067234978689
Bob,203,Alpha,191,True,accepted,megaloc+mapclosures,1.1996679691889105,True,12,11,0.2970043967461171,0.8132710671220464
Bob,204,Carol,185,True,accepted,megaloc,8.520038517898524,True,18,8,0.3166201399676337,0.44069648841614456
Bob,205,Alpha,188,True,accepted,megaloc,4.4231510047059945,True,32,15,0.28745059624455555,0.7467509154879012
Bob,205,Carol,193,True,accepted,megaloc+mapclosures,3.880608899529099,True,9,7,0.31012212681280243,0.593256338776052
Bob,206,Alpha,193,True,accepted,megaloc+mapclosures,0.9595300439194088,True,13,11,0.296853117070151,0.824203444961928
Bob,208,Alpha,195,True,accepted,megaloc+mapclosures,1.136960657385655,True,13,13,0.2992761155184841,0.8152224103432354
Bob,209,Alpha,196,True,accepted,megaloc+mapclosures,1.2104289789153326,True,18,15,0.30476818761145963,0.8190048811210833
Bob,210,Carol,199,True,accepted,mapclosures,3.698388275157192,True,9,7,0.31845870350112715,0.6241846462619167
Bob,211,Alpha,202,True,accepted,megaloc+mapclosures,4.161938295548035,True,8,7,0.30815797076079604,0.777621757445865
Bob,212,Alpha,201,True,accepted,megaloc+mapclosures,2.284327095956411,True,9,9,0.3076155764664253,0.8095273373833161
Bob,213,Carol,203,True,accepted,mapclosures,3.517392045609162,True,10,6,0.31859047392810075,0.6594823855275685
Bob,214,Alpha,203,True,accepted,megaloc,2.1679805123622953,True,38,30,0.3009461399155796,0.8229547371380377
Bob,215,Alpha,205,True,accepted,megaloc+mapclosures,2.880098749380844,True,12,10,0.30041455092583647,0.8038739189478951
Bob,215,Carol,207,True,accepted,megaloc,3.689862631212345,True,34,20,0.31646868191617245,0.6495199437982984
Bob,216,Carol,206,True,accepted,mapclosures,3.386467145140426,True,11,9,0.314775174053751,0.6563834071687474
Bob,217,Alpha,203,True,accepted,megaloc+mapclosures,2.079132556136164,True,8,8,0.30909655778264256,0.8150990789840915
Bob,218,Alpha,205,True,accepted,megaloc+mapclosures,1.4684248413915526,True,10,9,0.28617053302797985,0.8023592715231788
Bob,218,Carol,207,True,accepted,megaloc,3.7404888313522013,True,21,10,0.3142582122525189,0.6568573881820311
Bob,220,Alpha,208,True,accepted,megaloc,1.4242176301151928,True,49,39,0.33044581050988725,0.8175889865048456
Bob,220,Carol,210,True,accepted,mapclosures,3.520585281044649,True,9,6,0.32822512922299,0.6378055878928988
Bob,221,Alpha,209,True,accepted,megaloc+mapclosures,1.413830155213655,True,10,10,0.32846420978683766,0.8090743787340895
Bob,221,Carol,212,True,accepted,megaloc,3.2964954350635147,True,20,11,0.34417318532635693,0.6155804017816562
Bob,223,Alpha,213,True,accepted,megaloc+mapclosures,2.714679934890074,True,6,6,0.32561501201495474,0.7808288409703504
Bob,223,Carol,213,True,accepted,mapclosures,3.37736038251046,True,8,6,0.3425892554549101,0.6205381165919283
Bob,224,Alpha,212,True,accepted,megaloc+mapclosures,1.2023044451517857,True,13,12,0.3288983014674274,0.8113347632403893
Bob,224,Carol,213,True,accepted,megaloc,3.7642315803912427,True,14,7,0.3412479838166422,0.6216143497757848
Bob,226,Alpha,215,True,accepted,megaloc,1.74077485259233,True,32,24,0.3289153598425735,0.7916373239436619
Bob,226,Carol,217,True,accepted,mapclosures,3.1671620293676823,True,9,7,0.344076175565049,0.6415874328234807
Bob,227,Alpha,214,True,accepted,megaloc+mapclosures,1.4792183448591998,True,13,10,0.299855752691812,0.83216011042098
Bob,227,Carol,215,True,accepted,megaloc,4.421074379557919,True,18,10,0.32599336831919273,0.5763321053104502
Bob,229,Alpha,215,True,accepted,megaloc+mapclosures,2.3356118268262853,True,7,7,0.30844030481875495,0.8084616491581522
Bob,229,Carol,220,True,accepted,mapclosures,3.2395067067026067,True,7,7,0.3203679484994223,0.6336088154269972
Bob,230,Alpha,218,True,accepted,megaloc+mapclosures,1.150505833775332,True,14,12,0.30644076434554346,0.8348400820481653
Bob,232,Alpha,219,True,accepted,megaloc+mapclosures,1.6029566764195127,True,11,11,0.3104409722892892,0.8469603258410017
Bob,232,Carol,220,True,accepted,mapclosures,4.556409087082893,True,6,6,0.31477816241731654,0.6439799060119916
Bob,233,Alpha,218,True,accepted,megaloc+mapclosures,3.421207942645913,True,15,14,0.30788924804494494,0.8242703533026113
Bob,235,Alpha,219,True,accepted,megaloc,4.525460618936982,True,19,18,0.30338214302413424,0.8094524754700022
Bob,236,Alpha,224,True,accepted,megaloc+mapclosures,1.234355232682589,True,9,8,0.31208485830732025,0.8479894913522587
Bob,236,Carol,222,True,accepted,megaloc,6.34798732585424,True,11,7,0.3181866651930374,0.6142959370279081
Bob,238,Alpha,226,True,accepted,megaloc,1.2240418240521307,True,31,21,0.2941601238841581,0.8585493695990933
Bob,239,Alpha,227,True,accepted,megaloc+mapclosures,1.2205774682601216,True,15,13,0.3002220029662346,0.8557277294275808
Bob,239,Carol,227,True,accepted,megaloc,4.413697503653046,True,13,9,0.3163544679471799,0.667866015591536
Bob,241,Alpha,226,True,accepted,megaloc+mapclosures,3.7025169623698018,True,10,9,0.29182736007914845,0.8290774592787539
Bob,242,Alpha,230,True,accepted,megaloc+mapclosures,1.3663309864594588,True,15,13,0.2898362702971058,0.8552785218765026
Bob,243,Carol,234,True,accepted,mapclosures,3.43704188533355,True,7,7,0.3183893313730919,0.6710647437864375
Bob,243,Carol,227,False,mapclosures_no_pose,megaloc,8.059008786495871,True,11,3,,
Bob,244,Alpha,234,True,accepted,megaloc+mapclosures,2.0085077611271567,True,9,9,0.29996166311796973,0.8157616733572787
Bob,245,Alpha,232,True,accepted,megaloc+mapclosures,2.011779017586121,True,15,14,0.30140196133527014,0.8255135135135135
Bob,246,Carol,237,True,accepted,mapclosures,3.2229902413363813,True,9,9,0.31971714249981104,0.6656889231956773
Bob,247,Alpha,234,True,accepted,megaloc+mapclosures,2.1234469340105604,True,14,13,0.2994524900289215,0.8160777869076965
Bob,248,Alpha,238,True,accepted,megaloc+mapclosures,1.7264057505695984,True,11,11,0.3051588076604914,0.8158424082680169
Bob,250,Alpha,243,True,accepted,megaloc,4.526024036384666,True,13,11,0.31340375237175083,0.7675196672393526
Bob,250,Carol,240,True,accepted,mapclosures,3.2959171594424785,True,6,6,0.3224026314582456,0.6626560047829011
Bob,251,Alpha,240,True,accepted,megaloc+mapclosures,1.2286772610713124,True,13,13,0.3376559801066156,0.8239110287303059
Bob,252,Carol,244,True,accepted,megaloc,3.551364929238182,True,17,13,0.34292374851830276,0.6818759817488219
Bob,253,Alpha,244,True,accepted,megaloc+mapclosures,2.5235540763775672,True,14,13,0.3071079891158242,0.8099605613134
Bob,254,Alpha,242,True,accepted,megaloc+mapclosures,1.5088047996213534,True,16,16,0.31069689353711244,0.8320319593244961
Bob,255,Carol,247,True,accepted,mapclosures,3.624184939984557,True,9,7,0.33994113334690046,0.6819585687382298
Bob,255,Carol,244,True,accepted,megaloc,3.474830449301953,True,14,7,0.33192266510027835,0.6723763931483282
Bob,256,Alpha,244,True,accepted,megaloc+mapclosures,1.4839984974188445,True,18,18,0.32455355952030296,0.845287166804067
Bob,257,Alpha,246,True,accepted,megaloc+mapclosures,1.1820914447542459,True,17,16,0.2995122758270484,0.843994897029342
Bob,258,Carol,249,True,accepted,megaloc+mapclosures,3.2929556024554314,True,11,10,0.33251554437707886,0.6717741935483871
Bob,258,Carol,244,True,accepted,megaloc,5.684804847309667,True,14,10,0.3420311162450981,0.646495624205251
Bob,259,Alpha,251,True,accepted,megaloc+mapclosures,3.4205604365698474,True,9,7,0.34124342473889197,0.7691501441173901
Bob,260,Alpha,250,True,accepted,megaloc+mapclosures,1.6327729992956868,True,26,19,0.33882806503616053,0.8223402432756552
Bob,262,Alpha,254,True,accepted,megaloc+mapclosures,3.4525038202595884,True,9,8,0.3384256997237676,0.7972846839202375
Bob,263,Alpha,250,True,accepted,megaloc+mapclosures,2.476573565500753,True,19,18,0.3427994350152216,0.8315915710125065
Bob,264,Carol,254,True,accepted,mapclosures,3.326977548202915,True,9,8,0.3413128213703546,0.6561683307645916
Bob,265,Alpha,255,True,accepted,megaloc+mapclosures,1.5280553476716874,True,11,10,0.3358558897627863,0.8454815443360204
Bob,266,Alpha,256,True,accepted,megaloc+mapclosures,1.5102583560752454,True,23,22,0.32137018461318867,0.8317023789438164
Bob,267,Carol,255,True,accepted,mapclosures,4.157999655421465,True,10,10,0.344243469639488,0.6493671733744056
Bob,268,Alpha,259,True,accepted,megaloc+mapclosures,2.168611314112594,True,20,20,0.3435633372758751,0.8204144282425173
Bob,269,Alpha,259,True,accepted,megaloc+mapclosures,1.8099801748544715,True,19,18,0.33665715688713493,0.8413063869702396
Bob,270,Carol,260,False,high_rmse,mapclosures,3.174794566978157,True,8,8,0.3537754410693059,0.6743519977087212
Bob,271,Alpha,259,True,accepted,megaloc+mapclosures,2.6517849768781363,True,24,23,0.33122628778529756,0.8535660091047041
Bob,272,Alpha,262,True,accepted,megaloc+mapclosures,1.762449377979449,True,23,23,0.3383535355643448,0.8305645161290323
Bob,273,Carol,265,True,accepted,mapclosures,3.5818534326989453,True,9,7,0.34799359496553045,0.6748851119702385
Bob,274,Alpha,266,True,accepted,megaloc+mapclosures,3.0539313209319077,True,10,9,0.30381949049461554,0.7925805136567469
Bob,275,Alpha,263,True,accepted,megaloc+mapclosures,2.4328430176753835,True,16,16,0.3180728500341646,0.837673399853979
Bob,277,Alpha,268,True,accepted,megaloc+mapclosures,2.3243969899836463,True,9,8,0.33338690353567474,0.8090718996300467
Bob,278,Alpha,266,True,accepted,mapclosures,2.4701132746623182,True,21,21,0.33867262041354296,0.8090501426824297
Bob,279,Carol,270,True,accepted,megaloc+mapclosures,3.3257578819292135,True,11,10,0.34303590562107916,0.6571212745501992
Bob,279,Carol,268,True,accepted,megaloc,3.7432132471163926,True,29,19,0.3434729663188981,0.6648351648351648
Bob,280,Alpha,268,True,accepted,megaloc+mapclosures,2.5689564196893406,True,26,25,0.3360203796569776,0.8074964189081649
Bob,281,Alpha,269,True,accepted,megaloc+mapclosures,2.590961239502093,True,27,26,0.33922990141354264,0.7977791679699718
Bob,282,Carol,273,True,accepted,megaloc+mapclosures,3.3210837063859056,True,13,13,0.33522107550191754,0.6554474844307606
Bob,283,Alpha,274,True,accepted,megaloc+mapclosures,2.5921693437765314,True,6,6,0.34264188944130497,0.7601088646967341
Bob,284,Alpha,273,True,accepted,megaloc+mapclosures,2.1537030434164137,True,17,15,0.34347139773005636,0.7715094917330068
Bob,285,Carol,273,True,accepted,mapclosures,4.555105820424068,True,9,9,0.32355274310455,0.6315863130641662
Bob,286,Alpha,274,True,accepted,megaloc+mapclosures,2.7327331524919347,True,18,17,0.3408192839209506,0.7552621652206715
Bob,287,Alpha,273,True,accepted,mapclosures,4.495757508587566,True,11,11,0.34073773811366115,0.7176945668135095
