iteration,num_new_factors,num_removed_factors,num_new_values,num_accepted_beliefs,update_ms,stats_ms,belief_request_ms,visualization_ms,active_callback_ms
58,0,0,0,0,0.154300,0.076774,0.000362,0.000470,0.235402
59,0,0,0,0,0.181990,0.073612,0.000394,0.000380,0.260815
60,0,0,0,0,0.207080,0.100394,0.000347,0.000407,0.312689
61,0,0,0,0,0.179420,0.097146,0.000489,0.000314,0.282065
62,0,0,0,0,0.158628,0.077178,0.000483,0.000283,0.239445
63,0,0,0,0,0.155387,0.076520,0.000400,0.000139,0.235938
64,0,0,0,0,0.166501,0.076039,0.000278,0.000265,0.246757
65,0,0,0,0,0.176560,0.091911,0.000442,0.000299,0.273917
66,0,0,0,0,0.198478,0.088687,0.000492,0.000394,0.292254
67,0,0,0,0,0.155662,0.077094,0.000479,0.000375,0.237043
68,0,0,0,0,0.228463,0.092673,0.000299,0.000288,0.325532
69,0,0,0,0,0.131741,0.764257,0.000384,0.000283,0.899750
70,0,0,0,0,0.132499,0.052825,0.000319,0.000168,0.188017
71,0,0,0,0,0.176436,0.078685,0.000388,0.000183,0.260120
72,0,0,0,0,0.145628,0.063740,0.000437,0.000349,0.212501
73,0,0,0,0,0.180239,0.078224,0.000377,0.000278,0.264171
74,0,0,0,0,0.193512,0.089168,0.000484,0.000278,0.287609
75,0,0,0,0,0.165291,0.084654,0.000412,0.000168,0.254283
76,0,0,0,0,0.167365,0.086258,0.000398,0.000284,0.258084
77,0,0,0,0,0.165014,0.092187,0.000380,0.000280,0.262048
78,0,0,0,0,0.193653,0.089703,0.000496,0.000401,0.289055
79,0,0,0,0,0.367610,0.085544,0.000437,0.000338,0.462803
80,0,0,0,0,0.153221,0.066575,0.000291,0.000200,0.223930
81,0,0,0,0,0.181277,0.085721,0.000485,0.000329,0.272763
82,0,0,0,0,0.177006,0.057567,0.000305,0.000211,0.238269
83,0,0,0,0,0.163923,0.066202,0.000482,0.000414,0.234938
84,0,0,0,0,0.179027,0.089484,0.000621,0.000288,0.274414
85,0,0,0,0,0.275119,0.084288,0.000442,0.000349,0.368602
86,0,0,0,0,0.150553,0.065012,0.000376,0.000178,0.219128
87,0,0,0,0,0.171385,0.095687,0.000498,0.000285,0.272731
88,0,0,0,0,0.165168,0.099596,0.000709,0.000359,0.270465
89,0,0,0,0,0.208640,0.074832,0.000556,0.000282,0.289625
90,0,0,0,0,0.194290,0.092949,0.000420,0.000532,0.292383
91,0,0,0,0,0.165238,0.062188,0.000222,0.000202,0.231641
92,0,0,0,0,0.132466,0.063232,0.000278,0.000224,0.198929
93,0,0,0,0,0.177663,0.077883,0.000434,0.000292,0.259962
94,0,0,0,0,0.486468,0.088206,0.000313,0.000325,0.580610
95,0,0,0,0,0.176576,0.087674,0.000385,0.000287,0.269738
96,0,0,0,0,0.158037,0.089609,0.000435,0.000292,0.252081
97,0,0,0,0,0.177137,0.086226,0.000388,0.000284,0.268108
98,0,0,0,0,0.176815,0.082258,0.000290,0.000279,0.263794
99,0,0,0,0,0.155286,0.061498,0.000345,0.000295,0.219617
