iteration,num_new_factors,num_removed_factors,num_new_values,num_accepted_beliefs,update_ms,stats_ms,belief_request_ms,visualization_ms,active_callback_ms
59,0,0,0,0,0.205263,0.074255,0.000113,0.000050,0.282420
60,0,0,0,0,0.265229,0.109341,0.000244,0.000301,0.379574
61,0,0,0,0,0.227875,0.106237,0.000380,0.000394,0.339209
62,0,0,0,0,0.215724,0.101534,0.000559,0.000347,0.322213
63,0,0,0,0,0.225045,0.099224,0.000434,0.000289,0.328589
64,0,0,0,0,0.200359,0.095587,0.000219,0.000410,0.300101
65,0,0,0,0,0.197451,0.081776,0.000383,0.000093,0.281880
66,0,0,0,0,0.238835,0.104315,0.000405,0.000353,0.347851
67,0,0,0,0,0.254030,0.121570,0.000351,0.000404,0.380548
68,0,0,0,0,0.213855,0.096389,0.000292,0.000278,0.314262
69,0,0,0,0,0.205447,0.087257,0.000384,0.000195,0.296227
70,0,0,0,0,0.229957,0.103354,0.000382,0.000300,0.337793
71,0,0,0,0,0.225197,0.265018,0.000497,0.000264,0.494829
72,0,0,0,0,0.229485,0.088778,0.000337,0.000708,0.322377
73,0,0,0,0,0.205852,0.285118,0.000512,0.000163,0.495083
74,0,0,0,0,0.249561,0.110251,0.000346,0.000333,0.365309
75,0,0,0,0,0.229590,0.092155,0.000373,0.000184,0.327667
76,0,0,0,0,0.229776,0.080399,0.000319,0.000303,0.314211
77,0,0,0,0,0.218456,0.095779,0.000292,0.000295,0.319113
78,0,0,0,0,0.222080,0.095859,0.000369,0.000477,0.322176
79,0,0,0,0,0.211504,0.081979,0.000531,0.000189,0.296689
80,0,0,0,0,0.226794,0.083657,0.000388,0.000358,0.315265
81,0,0,0,0,0.213170,0.084328,0.000407,0.000295,0.302306
82,0,0,0,0,1.339250,0.092235,0.000327,0.000275,1.440198
83,0,0,0,0,0.230369,0.090361,0.000268,0.000292,0.325220
84,0,0,0,0,0.219380,0.090645,0.000321,0.000391,0.313708
85,0,0,0,0,0.246579,0.103135,0.000445,0.000278,0.354413
86,0,0,0,0,0.209336,0.076887,0.000371,0.000191,0.290643
87,0,0,0,0,0.231600,0.077197,0.000162,0.000192,0.312491
88,0,0,0,0,0.201904,0.083142,0.000295,0.000241,0.288874
89,0,0,0,0,0.220995,0.078980,0.000215,0.000183,0.304308
90,0,0,0,0,0.225239,0.091284,0.000209,0.000326,0.320614
91,0,0,0,0,0.548590,0.227102,0.000492,0.000531,0.783504
92,0,0,0,0,0.192563,0.083872,0.000390,0.000418,0.280658
93,0,0,0,0,0.221498,0.085219,0.000379,0.000429,0.310208
94,0,0,0,0,0.223869,0.090138,0.000645,0.000196,0.319162
95,0,0,0,0,0.213878,0.091197,0.000306,0.000411,0.308392
96,0,0,0,0,0.605836,0.266724,0.000501,0.000464,0.880785
97,0,0,0,0,0.218792,0.095525,0.000400,0.000283,0.319165
98,0,0,0,0,0.207449,0.074721,0.000281,0.000191,0.286249
99,0,0,0,0,0.231997,0.090987,0.000295,0.000278,0.327329
