iteration,num_new_factors,num_removed_factors,num_new_values,num_accepted_beliefs,update_ms,stats_ms,belief_request_ms,visualization_ms,active_callback_ms
68,0,0,0,0,0.356386,0.123450,0.000260,0.000203,0.483424
69,0,0,0,0,0.449210,0.134872,0.000156,0.000086,0.587547
70,0,0,0,0,0.587498,0.125112,0.000225,0.000105,0.716438
71,0,0,0,0,0.390368,0.117824,0.000183,0.000092,0.511090
72,0,0,0,0,0.345100,0.118998,0.000216,0.000094,0.466920
73,0,0,0,0,0.315958,0.122623,0.000306,0.000077,0.441326
74,0,0,0,0,0.318132,0.123902,0.000212,0.000102,0.444596
75,0,0,0,0,0.342383,0.125956,0.000166,0.000183,0.472776
76,0,0,0,0,0.404246,0.132237,0.000324,0.000297,0.539463
77,0,0,0,0,0.326329,0.123532,0.000270,0.000195,0.452246
78,0,0,0,0,0.360839,0.138251,0.000145,0.000084,0.502113
79,0,0,0,0,0.344826,0.127500,0.000184,0.000085,0.476491
80,0,0,0,0,0.360797,0.120693,0.000201,0.000185,0.485315
81,0,0,0,0,0.324862,0.127633,0.000311,0.000187,0.455334
82,0,0,0,0,0.362885,0.138657,0.000146,0.000085,0.504583
83,0,0,0,0,0.521586,0.128633,0.000223,0.000091,0.653883
84,0,0,0,0,0.323504,0.121611,0.000189,0.000196,0.512538
85,0,0,0,0,0.343368,0.119512,0.000146,0.000207,0.467279
86,0,0,0,0,0.338863,0.129580,0.000286,0.000084,0.471677
87,0,0,0,0,0.384611,0.135714,0.000186,0.000056,0.523218
88,0,0,0,0,0.315310,0.122550,0.000179,0.000187,0.440645
89,0,0,0,0,0.319386,0.118681,0.000185,0.000185,0.440637
90,0,0,0,0,0.328548,0.121654,0.000297,0.000215,0.453362
91,0,0,0,0,0.344409,0.140735,0.000148,0.000084,0.488373
92,0,0,0,0,0.321571,0.118066,0.000186,0.000188,0.442439
93,0,0,0,0,0.342938,0.139090,0.000151,0.000079,0.485370
94,0,0,0,0,0.363737,0.127629,0.000203,0.000195,0.494810
95,0,0,0,0,0.333551,0.121800,0.000287,0.000184,0.460060
96,0,0,0,0,0.332595,0.124446,0.000296,0.000080,0.459903
97,0,0,0,0,0.372899,0.126424,0.000303,0.000193,0.503694
98,0,0,0,0,0.350285,0.118630,0.000194,0.000081,0.472321
99,0,0,0,0,0.355906,0.124868,0.000188,0.000078,0.484011
