iteration,num_new_factors,num_removed_factors,num_new_values,num_accepted_beliefs,update_ms,stats_ms,belief_request_ms,visualization_ms,active_callback_ms
88,0,0,0,0,0.300250,0.105987,0.000184,0.000095,0.410499
89,0,0,0,0,0.364261,0.107484,0.000203,0.000087,0.474772
90,0,0,0,0,0.284308,0.131001,0.000311,0.000176,0.418681
91,0,0,0,0,0.310956,0.106808,0.000292,0.000084,0.421667
92,0,0,0,0,0.264573,0.106507,0.000202,0.000257,0.373978
93,0,0,0,0,0.261643,0.111078,0.000280,0.000080,0.375173
94,0,0,0,0,0.274382,0.107728,0.000182,0.000090,0.384810
95,0,0,0,0,0.288934,0.138748,0.000221,0.000091,0.431117
96,0,0,0,0,0.277945,0.106019,0.000195,0.000186,0.386890
97,0,0,0,0,0.281919,0.115965,0.000143,0.000061,0.400906
98,0,0,0,0,0.297796,0.109241,0.000196,0.000087,0.410889
99,0,0,0,0,0.305439,0.127533,0.000146,0.000069,0.435839
