iteration,num_new_factors,num_removed_factors,num_new_values,num_accepted_beliefs,update_ms,stats_ms,belief_request_ms,visualization_ms,active_callback_ms
54,0,0,0,0,0.361118,0.113674,0.000202,0.000086,0.478305
55,0,0,0,0,0.340647,0.128938,0.000288,0.000076,0.471743
56,0,0,0,0,0.342916,0.115881,0.000311,0.000087,0.461117
57,0,0,0,0,0.353073,0.110954,0.000283,0.000078,0.465940
58,0,0,0,0,0.360418,0.118035,0.000176,0.000162,0.480561
59,0,0,0,0,0.465197,0.114695,0.000279,0.000087,0.581892
60,0,0,0,0,1.310834,0.114065,0.000319,0.000093,1.430192
61,0,0,0,0,0.354461,0.111546,0.000159,0.000088,0.468237
62,0,0,0,0,0.368186,0.111325,0.000188,0.000081,0.482866
63,0,0,0,0,0.381117,0.109807,0.000177,0.000080,0.492936
64,0,0,0,0,0.349822,0.114724,0.000200,0.000091,0.466858
65,0,0,0,0,0.379523,0.120092,0.000317,0.000078,0.501650
66,0,0,0,0,0.363989,0.114703,0.000301,0.000089,0.480876
67,0,0,0,0,0.361669,0.129424,0.000182,0.000188,0.494401
68,0,0,0,0,0.369241,0.113272,0.000200,0.000079,0.484977
69,0,0,0,0,0.401106,0.122251,0.000299,0.000178,0.525687
70,0,0,0,0,0.359696,0.118943,0.000205,0.000082,0.480825
71,0,0,0,0,0.700364,0.271645,0.000222,0.000078,0.978697
72,0,0,0,0,0.343938,0.111607,0.000294,0.000079,0.457873
73,0,0,0,0,0.371302,0.112958,0.000188,0.000078,0.486150
74,0,0,0,0,0.351708,0.126513,0.000494,0.000080,0.480630
75,0,0,0,0,0.378659,0.118224,0.000439,0.000080,0.499127
76,0,0,0,0,0.369925,0.117871,0.000176,0.000078,0.490340
77,0,0,0,0,0.427983,0.142532,0.000199,0.000310,0.575184
78,0,0,0,0,1.099653,0.118599,0.000186,0.000277,1.220716
79,0,0,0,0,0.338017,0.118241,0.000185,0.000089,0.458201
80,0,0,0,0,0.376670,0.139694,0.000349,0.000297,0.519807
81,0,0,0,0,0.369733,0.129738,0.000169,0.000292,0.502365
82,0,0,0,0,0.631453,0.125180,0.000236,0.000282,0.759938
83,0,0,0,0,0.385736,0.120366,0.000196,0.000279,0.510355
84,0,0,0,0,1.166689,0.148641,0.000419,0.000096,1.321353
85,0,0,0,0,0.365951,0.132407,0.000265,0.000075,0.500711
86,0,0,0,0,0.374954,0.122681,0.000219,0.000086,0.499835
87,0,0,0,0,0.361143,0.115581,0.000455,0.000199,0.479324
88,0,0,0,0,0.378605,0.117946,0.000173,0.000090,0.499885
89,0,0,0,0,0.413654,0.123164,0.000265,0.000081,0.539298
90,0,0,0,0,0.379004,0.113094,0.000185,0.000093,0.494146
91,0,0,0,0,0.399454,0.133067,0.000232,0.000156,0.535269
92,0,0,0,0,0.371708,0.115664,0.000207,0.000083,0.490788
93,0,0,0,0,0.360887,0.110561,0.000174,0.000085,0.473509
94,0,0,0,0,0.378962,0.127661,0.000184,0.000078,0.509992
95,0,0,0,0,0.364430,0.116369,0.000279,0.000079,0.482821
96,0,0,0,0,0.382989,0.116848,0.000187,0.000077,0.503172
97,0,0,0,0,0.396408,0.114194,0.000305,0.000077,0.513797
98,0,0,0,0,0.371783,0.112726,0.000298,0.000077,0.486486
99,0,0,0,0,0.367052,0.128965,0.000366,0.000079,0.498473
