iteration,num_new_factors,num_removed_factors,num_new_values,num_accepted_beliefs,update_ms,stats_ms,belief_request_ms,visualization_ms,active_callback_ms
59,0,0,0,0,11.121056,0.893263,1.365435,0.000100,22.497874
60,0,0,0,0,10.942308,0.945421,1.034162,0.000210,23.718484
61,0,0,0,0,11.184283,0.906108,1.936275,0.000118,25.023093
62,0,0,0,0,11.226540,0.951301,11.581576,0.000237,23.762915
63,0,0,0,0,12.052847,1.141300,0.763963,0.000103,24.792260
64,0,0,0,0,13.491152,1.836377,1.092880,0.000110,28.772867
65,0,0,0,0,10.996933,0.946650,0.897431,0.000109,23.780552
66,0,0,0,0,10.970051,0.933665,1.192576,0.000217,25.866115
67,0,0,0,0,11.313955,0.912977,1.238445,0.000100,24.596888
68,0,0,0,0,12.064578,0.907078,0.991803,0.000115,25.007658
69,0,0,0,0,11.238970,1.110788,1.414437,0.000211,25.068376
70,0,0,0,0,11.048968,0.902790,1.212253,0.000229,25.292179
71,0,0,0,0,11.156004,0.918379,0.805266,0.000099,23.554936
72,0,0,0,0,10.854198,0.885515,1.402585,0.000201,23.094232
73,0,0,0,0,11.734260,0.914629,1.339653,0.000097,26.936269
74,0,0,0,0,10.744579,0.878678,0.852326,0.000126,23.127572
75,0,0,0,0,12.040841,0.905707,1.313188,0.000096,27.075796
76,0,0,0,0,11.092894,1.141142,1.105176,0.000249,24.034225
77,0,0,0,0,11.362763,0.914645,1.073857,0.000220,24.525148
78,0,0,0,0,13.422015,1.059720,11.633248,0.000205,26.119077
79,0,0,0,0,11.480340,0.929286,1.032017,0.000099,25.818405
80,0,0,0,0,14.528641,1.475635,1.505705,0.000276,29.650039
81,0,0,0,0,11.763999,1.062790,1.234469,0.000185,23.073664
82,0,0,0,0,12.895304,1.206105,1.179012,0.000185,26.369678
83,0,0,0,0,12.059257,0.999255,1.127576,0.000090,25.892624
84,0,0,0,0,11.700727,0.913192,1.318344,0.000188,25.180312
85,0,0,0,0,12.311370,1.112025,1.291045,0.000216,26.834105
86,0,0,0,0,11.964003,1.118675,1.145098,0.000087,24.898516
87,0,0,0,0,11.209480,0.927411,1.201324,0.000098,25.355219
88,0,0,0,0,11.015038,0.913419,1.459518,0.000102,28.290391
89,0,0,0,0,11.180017,0.909668,1.165823,0.000186,24.481460
90,0,0,0,0,12.320910,0.895708,1.018769,0.000098,25.130312
91,0,0,0,0,12.191343,0.903557,0.987777,0.000109,24.825918
92,0,0,0,0,12.047491,1.567027,0.950079,0.000094,26.101473
93,0,0,0,0,10.870518,0.919335,1.122737,0.000222,25.381423
94,0,0,0,0,12.141375,0.918460,1.152695,0.000186,24.758478
95,0,0,0,0,11.877372,0.920797,1.140560,0.000106,22.404487
96,0,0,0,0,11.191381,0.966329,1.047577,0.000250,25.535778
97,0,0,0,0,11.187647,0.934572,1.020013,0.000127,24.005839
98,0,0,0,0,11.854239,0.946841,1.146764,0.000132,26.152569
99,0,0,0,0,11.169581,0.932806,0.982343,0.000105,24.409364
